"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XM_027240757.2",4024.86989717542,-1.77063248721707,0.290408394505932,-6.09704306319871,1.08048420044377e-09,1.62430540457962e-07
"XM_027210521.2",406.503715157853,-3.27398696262419,0.537326652820143,-6.09310359990662,1.10742341177168e-09,1.64165827686353e-07
"XM_027223939.2",836.309302795316,-4.65362172514369,0.768289761053648,-6.05711797949985,1.38581950816407e-09,2.00801907408858e-07
"XM_027270216.1",531.887756486415,-3.21345808399711,0.532530072423746,-6.03432228600997,1.59631195234597e-09,2.25859361116339e-07
"XM_027221506.2",476.243345081842,-2.74901724775125,0.455502415118446,-6.0351321014103,1.58832698779083e-09,2.25859361116339e-07
"XM_027231341.2",170.477488614638,-9.85308659099682,1.63339689818572,-6.0322672351962,1.61675123059609e-09,2.27413551751625e-07
"XM_072060265.1",4395.4463244226,-2.36289021911134,0.392877952952175,-6.01431106366758,1.80653325621136e-09,2.46889456884386e-07
"XM_027216630.2",2956.59883302017,-2.94176876483721,0.490290334025974,-6.00005458129502,1.97251213955984e-09,2.68049912388886e-07
"XM_072055155.1",3076.4041070905,-1.9723230162542,0.328841942691933,-5.99778422456871,2.00028063066395e-09,2.70296348367191e-07
"XM_027237634.2",227.475787909134,-3.58788684765902,0.598900038898735,-5.9907941469773,2.08818819303119e-09,2.80598830206588e-07
"XM_027250349.2",5750.87763344395,-1.78833914227486,0.300496203695995,-5.95128697227765,2.66042136283139e-09,3.53542072045212e-07
"XM_027260048.2",2276.89549146312,-1.44487266831244,0.242865854367591,-5.94926228750767,2.69353715570652e-09,3.54833141317392e-07
"XR_011841625.1",1377.34379628755,-4.46968986492639,0.753145502699968,-5.93469634871735,2.94389830737191e-09,3.82754518849819e-07
"XM_027224004.2",1863.43938498166,-4.76521164168028,0.803184113712617,-5.93290076375351,2.97628758015447e-09,3.84885189061588e-07
"XM_027236837.2",992.857131434534,-1.79348572088059,0.30373531018649,-5.90476530298507,3.53149134635453e-09,4.51824262520561e-07
"XR_011839039.1",141.278378175723,-10.2627147109646,1.73953439637328,-5.89969059097716,3.64183870523241e-09,4.58623803020708e-07
"XM_027256213.2",3337.55630166563,-2.04175882411468,0.347238878464186,-5.87998335078503,4.10307750733328e-09,5.07500372171885e-07
"XM_027255778.2",5533.13602290548,-2.91721805160453,0.496165261139995,-5.87952902003234,4.11435465736156e-09,5.07500372171885e-07
"XM_027229380.2",2630.20901154883,-4.32873053059645,0.73744341365117,-5.86991550872275,4.36017285423173e-09,5.35077743177734e-07
"XM_027264197.2",727.928489395108,-6.15368811395584,1.04932716238657,-5.86441324930539,4.50723665802767e-09,5.5031758038345e-07
"XM_072070231.1",464.234234101809,-4.15219347291527,0.710407619664091,-5.84480424756507,5.07164301661649e-09,6.13006178284806e-07
"XM_027248225.2",5539.07486419332,-2.32736499609674,0.39826622304528,-5.84374185262538,5.1041104662645e-09,6.138458452253e-07
"XM_027218200.2",507.501075691555,-3.30306696722103,0.565967417830041,-5.83614332408961,5.34229459427341e-09,6.36129761762666e-07
"XM_072047770.1",548.990162219476,-3.88333098439337,0.665715284975766,-5.83332104885459,5.43348767160612e-09,6.40645485123245e-07
"XM_072050934.1",772.548313255418,-2.23578359064654,0.384314062095994,-5.81759506392477,5.9700310942017e-09,6.93706076854268e-07
"XM_027214213.2",1882.15590468569,-1.74927807148531,0.300648010043511,-5.81835905460391,5.94281395038453e-09,6.93706076854268e-07
"XM_027235406.2",1192.95073815839,-1.57580568246413,0.271163649693081,-5.81127184358126,6.19999895701301e-09,7.13533851258536e-07
"XM_027222140.2",371.990974719269,-5.77752520419019,0.994592104964157,-5.80893933840184,6.28698618430292e-09,7.20099422338277e-07
"XM_027227512.2",842.539081368848,-1.41268794903734,0.243416133306339,-5.80359210315562,6.49090710962692e-09,7.39932647904532e-07
"XM_027232209.2",1033.14243507982,-2.17208869595293,0.37508761944755,-5.79088347184614,7.00171436133978e-09,7.90667772456835e-07
"XM_027248860.2",1642.21503352691,-1.77312130268832,0.306930548710137,-5.77694631616107,7.60685429481668e-09,8.47072529413081e-07
"XM_027214218.2",506.866768630003,-2.7779832169934,0.480944578118571,-5.77609841836812,7.64526648824971e-09,8.47426704340416e-07
"XR_011838953.1",520.850198930446,-2.13912349742874,0.371881382361287,-5.75216614460834,8.81071446962318e-09,9.63291432444756e-07
"XM_072056750.1",33.5926969391952,-20.7710592071937,3.61227219531708,-5.75013677931613,8.91712786862046e-09,9.70514373863928e-07
"XM_027223822.2",962.735596940111,-1.75973858959383,0.307816436404801,-5.71684413654781,1.08520570091927e-08,1.14988778520754e-06
"XM_027265839.2",312.121177183298,-1.70743601384914,0.299174525802722,-5.7071570825353,1.14878754265246e-08,1.21192047207981e-06
"XM_027225907.2",1703.55154844749,-3.41702791607458,0.600349676262873,-5.69172942233482,1.25759032628739e-08,1.30382845337028e-06
"XM_027265974.2",765.544260039433,-3.61298870211094,0.636284478196022,-5.6782600014924,1.36071778513732e-08,1.40469291355828e-06
"XM_027239961.2",737.417820042725,-2.72177587264716,0.479760138394621,-5.67320136632194,1.40153320681327e-08,1.44064436852476e-06
"XR_011841622.1",1628.54520158616,-4.36916760601872,0.770782929216828,-5.66847998366818,1.44069897256701e-08,1.47423735318565e-06
"XM_027227621.2",265.523282206753,-3.87826070533278,0.684820192038108,-5.66318100783595,1.48592269302971e-08,1.49762601151773e-06
"XM_027270712.2",212.432451657093,-2.90065639994322,0.51420516517228,-5.6410487416465,1.69017503134714e-08,1.68687883937729e-06
"XM_027234283.2",37730.4382142402,-4.37862939329244,0.777443333245083,-5.632088161353,1.78040624065277e-08,1.76230910726013e-06
"XM_027251676.2",5496.14753636546,-2.11802109829529,0.377481468706946,-5.61092735373347,2.01245239592349e-08,1.94399668590955e-06
"XM_072074615.1",525.162964726,-2.76546888621005,0.493024272310849,-5.60919419493902,2.03270833211274e-08,1.95570934049231e-06
"XM_027254125.2",63.5983178861917,-4.28485031512524,0.767923299643345,-5.57978943615242,2.40809921623468e-08,2.24606138195213e-06
"XM_027269502.2",885.320933176734,-1.84094885277598,0.329936281487824,-5.57971025336879,2.40919567847524e-08,2.24606138195213e-06
"XM_072052944.1",172.931537535721,-3.73683005539347,0.669611954824156,-5.58059041280824,2.39703510194482e-08,2.24606138195213e-06
"XM_072081594.1",109.318702258829,-3.30549299515743,0.592857409964866,-5.57552784126173,2.46780433205438e-08,2.29181844011212e-06
"XM_072074046.1",49.4024089116619,-8.68168604198699,1.55761366858612,-5.5737094615172,2.49371494976898e-08,2.30697406487666e-06
"XM_027263576.2",372.245180189731,-3.11019065770327,0.558826668012982,-5.56557307610634,2.61292252406033e-08,2.3716462441971e-06
"XM_027225788.2",1376.11244266603,-2.90406827204843,0.523941423520436,-5.54273462963778,2.97783985859019e-08,2.65281415254333e-06
"XM_027207854.2",256.788137835613,-2.14031678918228,0.387023160479775,-5.53020337730957,3.19859731044585e-08,2.80787814263336e-06
"XM_027270241.1",893.342745656872,-3.79381707869282,0.688225568790321,-5.51246168514363,3.53849238340346e-08,3.0837448296378e-06
"XM_027240105.2",778.905834432551,-2.68921880670456,0.489082007653632,-5.49850283719507,3.83029378663181e-08,3.31403080754874e-06
"XM_027218090.2",85.278368426949,-6.49746273919573,1.18514077300273,-5.48243962844471,4.19500178125264e-08,3.57809850512304e-06
"XM_072074855.1",871.6334673763,-1.80454784240409,0.331019191241897,-5.45149009528392,4.99495042725033e-08,4.17165078564764e-06
"XM_027271764.2",271.557756334254,-2.92191576054058,0.537601455397095,-5.43509644776228,5.47668007125152e-08,4.51724843643115e-06
"XM_027228683.2",2392.70994521276,-1.49886259150848,0.275819543777688,-5.43421459908066,5.5038311067705e-08,4.51821329730891e-06
"XM_027222007.2",7130.79274893553,-2.07054904754458,0.381298467938317,-5.43025797806125,5.6272646405301e-08,4.5882236067346e-06
"XM_072062149.1",978.938293205243,-4.06518815529932,0.750110293481381,-5.41945389981537,5.97813624431568e-08,4.85784159069341e-06
"XM_072074279.1",80.4100544048468,-3.40681838361574,0.629015812766438,-5.41610928449066,6.09098806119749e-08,4.93287999447755e-06
"XM_027206911.2",1900.58424433469,-1.33185340078579,0.246324829152733,-5.40689870918363,6.4125383426225e-08,5.17586526023822e-06
"XR_011842042.1",1527.42364503055,-3.91076706013284,0.72347734436434,-5.40551420247846,6.46227297062012e-08,5.18123505874419e-06
"XM_072046110.1",237.75518035191,-23.8673146198416,4.41991296888667,-5.39995126326062,6.66590037054269e-08,5.29376687925666e-06
"XM_027269984.2",2751.21778551993,-2.87665425967454,0.532725869513202,-5.39987716816379,6.66865407398148e-08,5.29376687925666e-06
"XM_027218439.2",180.762302133991,-7.65294796266571,1.41785523731149,-5.39755241668894,6.7556140672342e-08,5.34515740655211e-06
"XM_027228253.2",1497.52520265848,-2.47403272774795,0.459651616436258,-5.38240841385366,7.34957740502645e-08,5.77710409552618e-06
"XM_072056671.1",1077.81655915219,-4.1154439682104,0.766528784843819,-5.36893597420341,7.9202528715241e-08,6.20540202992733e-06
"XR_011813572.1",3311.42533764601,-1.45972781555826,0.272834986017574,-5.35022226022082,8.78462758979879e-08,6.79410441856689e-06
"XM_027209967.2",10716.2515681253,-1.35595822089354,0.254023394498208,-5.33792654637998,9.40155298930771e-08,7.24793442473777e-06
"XR_003448872.2",107.642146439427,-2.59601208890449,0.48775162578261,-5.32240581410492,1.02403807895728e-07,7.84432736087877e-06
"XM_027260699.2",666.451446661146,-1.2679508462071,0.238362161177195,-5.31943006366905,1.04092816413342e-07,7.92324213034847e-06
"XM_027205765.2",814.607259537536,-2.31202695828797,0.435129894042404,-5.31341787807083,1.07587932853796e-07,8.16050598689019e-06
"XM_027246075.2",1827.67951862726,-1.80740696833174,0.340191540539294,-5.31290979624747,1.07888450664411e-07,8.16050598689019e-06
"XM_072045817.1",760.735130189163,-1.4416413330947,0.271509648835063,-5.30972412685955,1.09791293912484e-07,8.22682240647036e-06
"XM_027265081.1",177.000850466018,-2.64438403459735,0.50064974887266,-5.28190424653534,1.27848017522081e-07,9.46193343218036e-06
"XM_027256186.2",16983.5669053339,-4.29033217758152,0.814650153666475,-5.26647194292191,1.39070489766679e-07,1.01673631925773e-05
"XM_027250257.2",342.169852870752,-1.91651977812801,0.364341964220373,-5.26022244577021,1.43881234104617e-07,1.0424022059995e-05
"XM_027241318.2",436.480665653677,-1.89067163431121,0.359401039176858,-5.26061816248902,1.43571904592793e-07,1.0424022059995e-05
"XM_027270893.2",33.7243255996354,-8.33071811702759,1.58654686032497,-5.25084907691995,1.51399692789538e-07,1.09357862182185e-05
"XM_027206458.2",362.907510481627,-1.90294644363345,0.363193005152924,-5.23949089501933,1.6102019026649e-07,1.14926369035012e-05
"XM_027264470.2",801.548053141368,-12.5362284425976,2.39989371954649,-5.223659839806,1.75420902553508e-07,1.24099969679986e-05
"XM_072062950.1",89.0098768246934,-22.4842346518453,4.30762826180557,-5.21963207717021,1.79278925052385e-07,1.26087601879678e-05
"XM_027262641.2",152.248872076488,-4.84429643846999,0.928566924348085,-5.2169599319629,1.81883584696755e-07,1.27401754098352e-05
"XM_027266703.2",425.967125943364,-3.16021290355555,0.606249442793568,-5.21272710617834,1.860845406209e-07,1.29735984218971e-05
"XM_027205576.2",1082.7411283829,-1.40324615829684,0.269298203900643,-5.21075201383285,1.88076709614211e-07,1.30745927640191e-05
"XR_003454559.2",864.647176354215,-2.860694241109,0.550984063399999,-5.19197274682738,2.08077467178865e-07,1.43818601093484e-05
"XM_027230999.2",2767.97731129171,-2.28599217378477,0.44056995965843,-5.18871548926549,2.11749627907709e-07,1.45579381254651e-05
"XM_072055268.1",142.509014574639,-3.01597402660547,0.581627704334451,-5.1854029719176,2.1554828552932e-07,1.47289287268089e-05
"XM_072050391.1",511.883401137741,-1.95255016967834,0.377332501832136,-5.17461432608573,2.28382234855094e-07,1.5430555884746e-05
"XM_027245819.2",58.5542691739955,-4.44028434541535,0.858827151723639,-5.17017229427812,2.33878264710514e-07,1.57576299750196e-05
"XM_027256184.2",714.106034072875,-5.09363612084452,0.991256804000275,-5.13856358946425,2.76846511708068e-07,1.82939262255884e-05
"XM_027235007.2",253.014032826725,-1.96828645883632,0.383271809387756,-5.13548455854473,2.81417987014244e-07,1.85450598401469e-05
"XM_072047316.1",854.156966789175,-2.01939459538494,0.393370751452061,-5.1335656957989,2.84303727822827e-07,1.86331268809876e-05
"XM_027227189.2",589.045023448392,-2.3038066168411,0.44873273663813,-5.13402840653221,2.83605262562343e-07,1.86331268809876e-05
"XM_027238738.2",3498.09310508004,-1.38549686026399,0.27020748516395,-5.1275295331783,2.93568939607356e-07,1.91880807184123e-05
"XM_072068391.1",393.112200959035,-2.33635233665742,0.456013490495588,-5.12342811200236,3.00030067370734e-07,1.95043870553197e-05
"XM_027212958.2",14561.5293982343,-2.27334410295866,0.444776615229599,-5.111204198056,3.20111746041795e-07,2.05578512933231e-05
"XM_027232346.2",939.312460976206,-2.74125547310745,0.536536984553172,-5.10916405024784,3.23587303652151e-07,2.07001207838968e-05
"XM_027214855.2",455.402169473559,-24.4253451290169,4.78482232459137,-5.10475488368377,3.3122356176108e-07,2.09655798185243e-05
"XM_072074551.1",75.8710051348847,-8.6108377237099,1.69267259411283,-5.08712538600711,3.63531504214666e-07,2.2830347965732e-05
"XM_027257459.2",4741.42466161995,-1.43657725702325,0.28239227133704,-5.08716917152692,3.63447615704767e-07,2.2830347965732e-05
"XM_027213267.2",1465.81918324345,-1.55663264732995,0.306388745339013,-5.08058037708782,3.76283480376892e-07,2.34475299313611e-05
"XM_027240017.2",58322.007286237,-2.45620423438824,0.484586937081731,-5.06865548043854,4.00635643150678e-07,2.47724656162038e-05
"XM_027247699.2",237.90974986247,-3.22497985777881,0.636504051425755,-5.06670751043129,4.04755477872371e-07,2.49630346391388e-05
"XM_027211443.2",746.50906877906,-1.21432653227809,0.239841488369634,-5.06303784442254,4.12627902272734e-07,2.53834755329056e-05
"XM_072060273.1",201.00423772536,-5.76148428431231,1.13864699527705,-5.05993895229176,4.19390731471808e-07,2.57336868981924e-05
"XM_027249239.2",6001.70319415251,-2.66617702675818,0.528515221749144,-5.04465513393229,4.54340080481645e-07,2.72524737052993e-05
"XM_027212628.2",2975.92670355239,-2.22759400670803,0.441917941647687,-5.04074127065867,4.63732070058313e-07,2.7609275943348e-05
"XR_003449443.2",233.537128158947,-23.0139721165559,4.57384557924692,-5.03164606627255,4.86286401501937e-07,2.88094749145963e-05
"XM_027251119.2",180.095709554277,-5.04535182656644,1.00361505159162,-5.02717831758807,4.97749471286385e-07,2.92722934788543e-05
"XM_072058146.1",217.782338739774,-4.35586238120522,0.867864487096503,-5.01905821239217,5.19254145873003e-07,3.03883697583536e-05
"XM_027218252.2",1746.45676038667,-1.59624904342467,0.31876058878673,-5.00767378269796,5.50918032929405e-07,3.20078054252439e-05
"XM_027228293.2",5644.5947329814,-2.83899022454146,0.56977814413438,-4.98262394542092,6.27277848071904e-07,3.57533508997003e-05
"XM_027208059.2",4376.03373991048,-1.82258944428835,0.366309317742381,-4.97554759327784,6.50634453589125e-07,3.6751362689612e-05
"XM_027262673.2",3608.9687171943,-1.83408969802164,0.368856856082628,-4.97236168387984,6.6142159317682e-07,3.69122356860372e-05
"XM_072069125.1",3494.93984591394,-1.57693682671644,0.317125230624039,-4.97259970016686,6.60609775118253e-07,3.69122356860372e-05
"XM_027243691.2",2357.85224828587,-1.15137065881827,0.231680229358999,-4.96965434644044,6.70723614848125e-07,3.72584644525218e-05
"XM_027263302.2",4806.20775150385,-1.87343984854601,0.377015369496269,-4.96913388716517,6.72526227152712e-07,3.72725192205165e-05
"XM_027218365.2",303.082817584165,-2.91376007823263,0.586846717717571,-4.96511267808593,6.86611938804876e-07,3.78786168900773e-05
"XM_072078435.1",2133.03019855959,-2.28267580275728,0.461476044863477,-4.94646651362497,7.55727208493943e-07,4.08410527374558e-05
"XM_027244858.2",2095.53671484482,-2.31524532627575,0.468022688810867,-4.94686557217607,7.54180205104134e-07,4.08410527374558e-05
"XR_003459483.2",246.63839022596,-2.22722156816186,0.450822098701563,-4.94035579572652,7.79801463445773e-07,4.19609946314568e-05
"XM_027231917.2",787.263686446803,-1.63272080179197,0.330784109236913,-4.93591063234115,7.97776344101582e-07,4.28082691915499e-05
"XM_027235942.2",2633.88807401877,-1.17503087227024,0.238705328605413,-4.92251630550149,8.54384432955738e-07,4.55665382835574e-05
"XM_027207421.2",311.000027445357,-5.66738142803,1.15260498748583,-4.91701969847644,8.78717125455972e-07,4.63504013565625e-05
"XM_027270552.2",1853.26332673517,-1.41511706824782,0.288007626356564,-4.91347082072006,8.94780548171973e-07,4.66384622455161e-05
"XM_027228585.2",209.106460694607,-1.77415591108463,0.361085595565483,-4.91339431113609,8.95129950980131e-07,4.66384622455161e-05
"XM_027233871.2",1279.93338067261,-1.37343093839925,0.279992546692082,-4.90524106668334,9.33126640795317e-07,4.84762312981636e-05
"XM_072045119.1",1144.53662029163,-3.8765170900145,0.79160573298041,-4.89703008519069,9.72959467844309e-07,5.00055429061093e-05
"XM_072078127.1",4205.55256202948,-1.44863237317155,0.296734684186073,-4.88191118320082,1.05062577770465e-06,5.36267480367729e-05
"XM_027220771.2",2343.68477135158,-2.54688366759454,0.521732334511265,-4.88159061481274,1.05233547055905e-06,5.36267480367729e-05
"XM_027234428.2",55.4279614175147,-8.58067402138979,1.75829295245831,-4.88011625673239,1.06023322788972e-06,5.39149890706797e-05
"XM_027231871.2",5092.20386410178,-2.10668155432205,0.432417161870131,-4.87187313567994,1.10545146982175e-06,5.57991541082545e-05
"XM_072077969.1",3568.70473903054,-1.17726149484784,0.242251737573381,-4.85966171652839,1.17586498898298e-06,5.90460972442746e-05
"XM_072051739.1",236.503929014297,-2.95074221379218,0.607342206756727,-4.85845077283442,1.18307814627714e-06,5.92845388591752e-05
"XM_027225766.2",1212.8431429191,-1.68624873658445,0.34753494744078,-4.85202639044461,1.22206356440077e-06,6.08577534462355e-05
"XM_027221632.2",695.159425800283,-2.25673839289169,0.465978330533584,-4.84301145572056,1.2788591241523e-06,6.30336035107282e-05
"XM_027249820.2",22266.4506208828,-4.85405365436736,1.00259526328858,-4.84148871643949,1.2886999466772e-06,6.33887521828768e-05
"XM_027237493.2",212.734341197184,-1.75914041947974,0.363861193304827,-4.83464698035551,1.33382123531641e-06,6.53409412893395e-05
"XM_027258749.2",922.177625771629,-1.71430776611993,0.355301223788828,-4.8249419122148,1.40044077124343e-06,6.81878580378913e-05
"XM_027257944.2",1108.46627348904,-2.69244215879036,0.558116965710905,-4.82415393941813,1.40598799026876e-06,6.83196548079484e-05
"XM_027251138.2",259.203052624275,-2.93055827798806,0.608280043540804,-4.81777810912429,1.45165675134667e-06,7.01138551006859e-05
"XM_072079172.1",77.7312118206394,-3.3216134439982,0.690711622392503,-4.80897285685265,1.51707802183602e-06,7.28348855473489e-05
"XM_027269244.2",9587.36407629384,-3.36995588841797,0.70071952852214,-4.80927924975262,1.51475472882677e-06,7.28348855473489e-05
"XM_027216486.2",978.696940739619,-1.55235020082479,0.322798065162092,-4.8090443170571,1.51653585263649e-06,7.28348855473489e-05
"XM_027208345.2",4187.65438841384,-1.66458788292917,0.346351840749943,-4.80606044802563,1.53933374848274e-06,7.3756164645927e-05
"XM_027238100.2",1965.53841746085,-3.95450661915467,0.823601423872121,-4.80148103746925,1.5749642519932e-06,7.5163918954747e-05
