"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XM_027231362.2",6868.68260271384,2.04352293710969,0.327582778038666,6.23818794548619,4.42668617601895e-10,7.7155856950568e-08
"XM_027206280.2",490.289291323711,1.91251279762776,0.307235623772154,6.22490573894545,4.8184561688929e-10,8.33800908132238e-08
"XM_027264028.2",660.76950922783,4.11711888907994,0.661837845000529,6.22073657494857,4.94826344486194e-10,8.44117593186271e-08
"XM_027242139.2",7754.63068431955,3.81738449109445,0.614155520283417,6.21566421699317,5.11079914379558e-10,8.65704590181093e-08
"XM_027229861.2",1611.13979542566,3.84626715783353,0.623932478890646,6.1645567236253,7.06808574227784e-10,1.17247356109661e-07
"XM_027259646.2",3202.61035698117,3.74557934860246,0.608674578435149,6.15366483389536,7.57126062936535e-10,1.23048332377111e-07
"XM_027230415.2",1042.72466803845,1.8190515452044,0.295660816765194,6.15249448711713,7.62736238592378e-10,1.23128152663506e-07
"XM_027256077.2",337.956087373899,2.47495144435916,0.402731646686756,6.14541088270666,7.97567829400314e-10,1.27892660003772e-07
"XM_027249822.2",852.471003025075,2.06713881364391,0.336731040155976,6.13884247999948,8.312494094765e-10,1.32410874477737e-07
"XM_027218267.2",1820.57433388157,2.16353752469884,0.353012182392801,6.12878997555798,8.8549923236466e-10,1.38304630104332e-07
"XM_027263507.2",1726.3486671119,2.40305948762986,0.39281208577126,6.11758032574689,9.50068744205588e-10,1.474322806734e-07
"XM_072076902.1",2065.58340766139,3.05899555626671,0.500543022106452,6.11135391198429,9.87894101805136e-10,1.51349151788019e-07
"XM_027210789.2",361.11440543213,4.27310957985478,0.701386926785018,6.09237129560091,1.11250280268056e-09,1.64165827686353e-07
"XM_027239432.1",1299.58199015388,2.16188938140975,0.354740762363303,6.0942795719531,1.09931393724062e-09,1.64165827686353e-07
"XM_027255035.2",1816.36374378175,4.99353030462715,0.821359884426872,6.07958873972952,1.20491184722783e-09,1.75646937341642e-07
"XM_027263640.2",228.602112627038,3.61074416219358,0.593911252507761,6.07960220815381,1.20481064893111e-09,1.75646937341642e-07
"XM_072051175.1",2110.10843399222,2.46455445885794,0.407137773791593,6.05336723219275,1.41848989233722e-09,2.04305014253815e-07
"XM_027251765.2",2702.25230434478,3.73335171733618,0.618205107302807,6.03901791368981,1.550550325787e-09,2.21996351108064e-07
"XM_072076299.1",853.458151519148,2.42121937916363,0.401719581842983,6.02713805499777,1.6688844361837e-09,2.33381845020503e-07
"XM_027229863.2",1218.24881270976,4.08920006092723,0.679075981652588,6.02171210793793,1.72581665718865e-09,2.39948370262188e-07
"XM_027267305.2",621.249939582002,2.36375831420802,0.392845064005807,6.01702434569238,1.77652371735654e-09,2.45578879158488e-07
"XM_027222864.2",654.817007661705,1.68885293486635,0.280750885479687,6.01548569287967,1.79348143357194e-09,2.46506336695462e-07
"XM_027231824.1",111.203679402708,3.03316593401458,0.509584493992904,5.95223357415742,2.64507507025492e-09,3.53455503693564e-07
